Frequency (Hz),Magnitude
22.0,2.555203
23.0,3.530131
23.0,3.342576
23.0,1.042427
23.0,2.699974
23.0,2.834484
23.0,2.050464
23.0,0.519389
23.0,0.927889
24.0,2.336656
24.0,1.666298
24.0,0.283053
24.0,1.346975
24.0,1.254709
24.0,0.756805
24.0,3.68543
24.0,3.632648
25.0,1.743518
25.0,0.982855
25.0,0.837922
25.0,0.751347
25.0,0.965419
25.0,0.876914
25.0,1.73345
25.0,0.269271
26.0,0.669831
26.0,2.246575
26.0,3.039761
26.0,1.916393
26.0,1.22831
26.0,1.749864
26.0,1.043776
26.0,0.98287
26.0,0.300127
27.0,1.592026
27.0,1.369345
27.0,0.67098
27.0,0.422039
27.0,0.900508
27.0,0.253281
27.0,1.512541
27.0,2.658388
28.0,1.907351
28.0,0.343504
28.0,0.75589
28.0,0.89908
28.0,0.899547
28.0,0.420093
28.0,1.404849
28.0,0.341956
29.0,0.443922
29.0,1.041192
29.0,1.368135
29.0,1.567481
29.0,0.724344
29.0,0.81484
29.0,0.994653
29.0,0.860925
30.0,1.048362
30.0,1.164863
30.0,1.157721
30.0,0.49009
30.0,0.169226
30.0,0.441667
30.0,0.335334
30.0,0.773946
31.0,1.130174
31.0,1.171633
31.0,0.621709
31.0,0.393453
31.0,0.605597
31.0,0.803054
31.0,0.511284
31.0,0.598032
31.0,0.700996
32.0,0.565767
32.0,0.651998
32.0,0.552031
32.0,0.629879
32.0,0.922947
32.0,0.583573
32.0,0.60227
32.0,0.548193
33.0,0.787771
33.0,0.676946
33.0,0.684465
33.0,0.814454
33.0,0.480787
33.0,0.323597
33.0,0.273256
33.0,0.385865
34.0,0.481522
34.0,0.306888
34.0,0.572383
34.0,0.032441
34.0,0.463355
34.0,0.23125
34.0,0.407038
34.0,0.307129
35.0,0.465757
35.0,0.608737
35.0,0.477261
35.0,0.176511
35.0,0.185104
35.0,0.422339
35.0,0.553178
35.0,0.468163
36.0,0.308032
36.0,0.216446
36.0,0.385245
36.0,0.345349
36.0,0.622406
36.0,0.538482
36.0,0.233632
36.0,0.194197
36.0,0.257177
37.0,0.344509
37.0,0.411399
37.0,0.316832
37.0,0.191002
37.0,0.338144
37.0,0.209109
37.0,0.11782
37.0,0.273853
38.0,0.22491
38.0,0.263918
38.0,0.388395
38.0,0.364154
38.0,0.174819
38.0,0.194128
38.0,0.28933
38.0,0.546937
39.0,0.458203
39.0,0.209149
39.0,0.175243
39.0,0.175842
39.0,0.426032
39.0,0.366409
39.0,0.236141
39.0,0.262706
40.0,0.070776
40.0,0.298664
40.0,0.308799
40.0,0.361164
40.0,0.054005
40.0,0.282213
40.0,0.132579
40.0,0.22647
41.0,0.176184
41.0,0.218031
41.0,0.058919
41.0,0.130978
41.0,0.153289
41.0,0.113647
41.0,0.143239
41.0,0.164253
41.0,0.539636
42.0,0.654016
42.0,0.240539
42.0,0.064562
42.0,0.390766
42.0,0.304649
42.0,0.30292
42.0,0.251127
42.0,0.214137
43.0,0.165357
43.0,0.250044
43.0,0.224208
43.0,0.36361
43.0,0.351971
43.0,0.070632
43.0,0.328301
43.0,0.206042
44.0,0.074453
44.0,0.16751
44.0,0.159728
44.0,0.12536
44.0,0.196179
44.0,0.451862
44.0,0.344828
44.0,0.233143
45.0,0.074337
45.0,0.186348
45.0,0.305478
45.0,0.120639
45.0,0.209144
45.0,0.250527
45.0,0.065269
45.0,0.201263
46.0,0.093277
46.0,0.074345
46.0,0.072588
46.0,0.222426
46.0,0.33149
46.0,0.304244
46.0,0.306234
46.0,0.078735
46.0,0.197866
47.0,0.046453
47.0,0.118131
47.0,0.111933
47.0,0.07843
47.0,0.094976
47.0,0.180635
47.0,0.165538
47.0,0.225113
48.0,0.149098
48.0,0.139531
48.0,0.320749
48.0,0.282513
48.0,0.257265
48.0,0.303632
48.0,0.314386
48.0,0.194215
49.0,0.126457
49.0,0.114271
49.0,0.075346
49.0,0.083415
49.0,0.074484
49.0,0.127349
49.0,0.17349
49.0,0.128582
50.0,0.249488
50.0,0.191559
50.0,0.176283
50.0,0.304032
50.0,0.35614
50.0,0.154107
50.0,0.252233
50.0,0.327861
51.0,0.147139
51.0,0.060242
51.0,0.242027
51.0,0.234184
51.0,0.327299
51.0,0.302032
51.0,0.093447
51.0,0.116812
52.0,0.159935
52.0,0.184985
52.0,0.129985
52.0,0.156865
52.0,0.289987
52.0,0.232162
52.0,0.105237
52.0,0.100973
52.0,0.017227
53.0,0.14902
53.0,0.214345
53.0,0.144409
53.0,0.088197
53.0,0.200836
53.0,0.299157
53.0,0.099596
53.0,0.134839
54.0,0.136265
54.0,0.091262
54.0,0.164328
54.0,0.243446
54.0,0.1208
54.0,0.061979
54.0,0.200234
54.0,0.184401
55.0,0.171464
55.0,0.226315
55.0,0.122688
55.0,0.07157
55.0,0.053881
55.0,0.060645
55.0,0.127973
55.0,0.072579
56.0,0.093705
56.0,0.087708
56.0,0.111416
56.0,0.119221
56.0,0.122598
56.0,0.187465
56.0,0.143544
56.0,0.152501
57.0,0.17787
57.0,0.099249
57.0,0.123656
57.0,0.202956
57.0,0.262254
57.0,0.193764
57.0,0.104536
57.0,0.079582
57.0,0.191248
58.0,0.176507
58.0,0.125478
58.0,0.046834
58.0,0.060627
58.0,0.025214
58.0,0.063169
58.0,0.15885
58.0,0.138047
59.0,0.100739
59.0,0.08725
59.0,0.063602
59.0,0.157244
59.0,0.100489
59.0,0.11646
59.0,0.066925
59.0,0.089627
60.0,0.231126
60.0,0.117957
60.0,0.049169
60.0,0.0309
60.0,0.065779
60.0,0.047041
60.0,0.100626
60.0,0.081479
61.0,0.081767
61.0,0.072575
61.0,0.12891
61.0,0.147271
61.0,0.104134
61.0,0.086324
61.0,0.071832
61.0,0.228495
62.0,0.192015
62.0,0.071505
62.0,0.074834
62.0,0.105493
0.0,276.57016
0.0,120.004387
0.0,2.405455
0.0,2.272938
0.0,1.038299
0.0,1.963997
0.0,1.300576
0.0,1.350226
0.0,2.055145
1.0,1.025445
1.0,3.170732
1.0,7.934012
1.0,16.484987
1.0,13.057112
1.0,0.451542
1.0,5.434092
1.0,7.408763
2.0,5.006999
2.0,5.613817
2.0,2.137409
2.0,4.411855
2.0,2.965952
2.0,4.673347
2.0,9.745008
2.0,17.867798
3.0,13.435815
3.0,8.219196
3.0,4.71432
3.0,2.452637
3.0,5.439311
3.0,6.700287
3.0,7.928125
3.0,6.194101
4.0,3.57654
4.0,0.885294
4.0,3.110784
4.0,8.082813
4.0,9.016793
4.0,5.241483
4.0,5.596292
4.0,3.149279
5.0,3.590381
5.0,2.723036
5.0,3.753073
5.0,2.874552
5.0,4.568955
5.0,4.04236
5.0,1.209776
5.0,5.63656
5.0,9.636048
6.0,8.987129
6.0,6.525496
6.0,2.041533
6.0,6.061294
6.0,5.87565
6.0,8.430172
6.0,2.445419
6.0,4.59699
7.0,0.563054
7.0,3.065761
7.0,4.926898
7.0,11.990542
7.0,13.588347
7.0,7.683733
7.0,2.847004
7.0,3.612041
8.0,1.858847
8.0,4.347956
8.0,2.821273
8.0,5.284728
8.0,1.515978
8.0,4.438323
8.0,4.002463
8.0,9.815365
9.0,8.423526
9.0,7.232347
9.0,0.882656
9.0,2.114573
9.0,1.152772
9.0,1.3622
9.0,0.99898
9.0,1.833589
10.0,0.232294
10.0,3.730174
10.0,4.137269
10.0,11.568912
10.0,10.133841
10.0,4.002492
10.0,5.058139
10.0,1.217629
10.0,1.347432
11.0,1.730885
11.0,1.246474
11.0,2.312808
11.0,1.06496
11.0,4.802019
11.0,4.774796
11.0,7.996619
11.0,10.629636
12.0,4.378396
12.0,5.288039
12.0,5.519767
12.0,3.208825
12.0,2.923839
12.0,1.458775
12.0,0.78321
12.0,1.999467
13.0,4.515701
13.0,4.607037
13.0,4.453834
13.0,7.358778
13.0,5.351449
13.0,5.784283
13.0,2.850698
13.0,2.264583
14.0,4.058809
14.0,4.347543
14.0,2.682456
14.0,1.622185
14.0,0.905662
14.0,4.330194
14.0,3.058097
14.0,4.792006
15.0,6.254818
15.0,8.005194
15.0,4.563202
15.0,2.875127
15.0,2.895279
15.0,3.098554
15.0,2.185028
15.0,3.475522
15.0,2.006693
16.0,0.766655
16.0,2.231516
16.0,4.02766
16.0,5.528782
16.0,7.76193
16.0,5.444899
16.0,2.032624
16.0,2.429841
17.0,3.760092
17.0,2.231709
17.0,1.775657
17.0,0.620231
17.0,1.250181
17.0,1.341341
17.0,3.261564
17.0,6.118082
18.0,5.939407
18.0,4.474714
18.0,0.390032
18.0,2.396144
18.0,2.753933
18.0,1.714946
18.0,1.799685
18.0,1.186108
19.0,2.304697
19.0,3.891377
19.0,3.550909
19.0,3.834209
19.0,5.998027
19.0,3.743464
19.0,2.819473
19.0,0.51834
20.0,0.329001
20.0,1.422119
20.0,0.969001
20.0,1.533154
20.0,2.454252
20.0,4.08664
20.0,3.43684
20.0,4.446532
20.0,2.936375
21.0,4.269574
21.0,2.916302
21.0,1.746196
21.0,0.895856
21.0,0.480581
21.0,1.964238
21.0,1.133698
21.0,1.154235
22.0,3.19232
22.0,2.088897
22.0,3.290124
22.0,2.041968
22.0,3.314079
22.0,4.477415
22.0,1.411405
22.0,1.783177
23.0,0.682585
23.0,0.885081
23.0,2.046569
23.0,1.46293
23.0,2.711738
23.0,1.117188
23.0,1.484879
23.0,1.754263
24.0,2.934432
24.0,3.688192
24.0,1.871805
24.0,1.103079
24.0,1.519148
24.0,1.594703
24.0,0.892297
24.0,0.704427
25.0,2.050747
25.0,1.532363
25.0,0.70917
25.0,1.3081
25.0,3.230839
25.0,3.098895
25.0,1.355713
25.0,0.807965
26.0,1.481363
26.0,1.084051
26.0,0.823596
26.0,0.180807
26.0,0.318199
26.0,1.66907
26.0,0.892635
26.0,0.667017
26.0,2.576713
27.0,3.463763
27.0,0.941854
27.0,0.946887
27.0,1.344859
27.0,0.787684
27.0,0.302369
27.0,0.570613
27.0,0.249503
28.0,1.05867
28.0,1.32842
28.0,0.820936
28.0,1.930069
28.0,2.008968
28.0,1.502761
28.0,0.545892
28.0,1.279815
29.0,0.655016
29.0,0.633984
29.0,0.658516
29.0,0.706938
29.0,1.142611
29.0,1.319251
29.0,0.873873
29.0,1.307341
30.0,1.44447
30.0,0.92528
30.0,0.699888
30.0,0.135487
30.0,0.43641
30.0,0.177912
30.0,0.75686
30.0,0.905514
31.0,1.041984
31.0,1.124303
31.0,0.819733
31.0,0.522556
31.0,0.917886
31.0,1.262197
31.0,1.01648
31.0,0.39877
31.0,0.161306
32.0,0.698475
32.0,0.723713
32.0,0.355005
32.0,0.488294
32.0,0.947029
32.0,0.650484
32.0,0.153081
32.0,0.670017
33.0,1.302693
33.0,0.965232
33.0,0.26938
33.0,0.294147
33.0,0.33566
33.0,0.677364
33.0,0.59749
33.0,0.574725
34.0,0.461564
34.0,0.223989
34.0,0.061994
34.0,0.282576
34.0,1.03003
34.0,0.930048
34.0,0.228556
34.0,0.498819
35.0,0.404229
35.0,0.263591
35.0,0.368492
35.0,0.257475
35.0,0.464099
35.0,0.269011
35.0,0.561339
35.0,0.59962
36.0,0.461376
36.0,0.333751
36.0,0.141374
36.0,0.5391
36.0,0.187998
36.0,0.214298
36.0,0.147891
36.0,0.226953
36.0,0.208704
37.0,0.414417
37.0,0.279047
37.0,0.489165
37.0,0.718487
37.0,0.390204
37.0,0.2548
37.0,0.355839
37.0,0.15826
38.0,0.137688
38.0,0.158508
38.0,0.37108
38.0,0.170194
38.0,0.505234
38.0,0.39727
38.0,0.178922
38.0,0.247205
39.0,0.482051
39.0,0.235686
39.0,0.319305
39.0,0.3402
39.0,0.172801
39.0,0.110545
39.0,0.358942
39.0,0.360422
40.0,0.32274
40.0,0.243136
40.0,0.069794
40.0,0.187503
40.0,0.280939
40.0,0.382332
40.0,0.26824
40.0,0.090805
41.0,0.118812
41.0,0.075426
41.0,0.497234
41.0,0.44645
41.0,0.31489
41.0,0.15909
41.0,0.198065
41.0,0.039452
41.0,0.318529
42.0,0.331323
42.0,0.174241
42.0,0.097589
42.0,0.129351
42.0,0.160354
42.0,0.160739
42.0,0.185881
42.0,0.354305
43.0,0.271353
43.0,0.135153
43.0,0.251648
43.0,0.256774
43.0,0.418135
43.0,0.074538
43.0,0.113283
43.0,0.15743
44.0,0.182607
44.0,0.209731
44.0,0.09048
44.0,0.04348
44.0,0.051815
44.0,0.068196
44.0,0.330439
44.0,0.366475
45.0,0.370955
45.0,0.192986
45.0,0.363116
45.0,0.257739
45.0,0.125074
45.0,0.241355
45.0,0.199009
45.0,0.16109
46.0,0.128943
46.0,0.215314
46.0,0.352144
46.0,0.154403
46.0,0.280533
46.0,0.179367
46.0,0.264394
46.0,0.324054
46.0,0.118593
47.0,0.208199
47.0,0.258251
47.0,0.068608
47.0,0.098376
47.0,0.045422
47.0,0.227497
47.0,0.23313
47.0,0.267243
48.0,0.085873
48.0,0.289386
48.0,0.257898
48.0,0.155181
48.0,0.137811
48.0,0.247247
48.0,0.131898
48.0,0.180271
49.0,0.152595
49.0,0.097583
49.0,0.091283
49.0,0.076702
49.0,0.092803
49.0,0.112721
49.0,0.15047
49.0,0.047039
50.0,0.099736
50.0,0.085512
50.0,0.077904
50.0,0.180652
50.0,0.267411
50.0,0.043217
50.0,0.148686
50.0,0.173838
51.0,0.109252
51.0,0.040571
51.0,0.096436
51.0,0.031424
51.0,0.204913
51.0,0.171308
51.0,0.142176
51.0,0.164262
52.0,0.163759
52.0,0.173949
52.0,0.198131
52.0,0.17987
52.0,0.268984
52.0,0.139649
52.0,0.08924
52.0,0.241409
52.0,0.184892
53.0,0.172338
53.0,0.112929
53.0,0.050796
53.0,0.1054
53.0,0.034218
53.0,0.142969
53.0,0.102526
53.0,0.218804
54.0,0.07585
54.0,0.111648
54.0,0.203944
54.0,0.136485
54.0,0.150862
54.0,0.018505
54.0,0.094859
54.0,0.134328
55.0,0.170982
55.0,0.268675
55.0,0.188715
55.0,0.112036
55.0,0.143585
55.0,0.112721
55.0,0.176842
55.0,0.08792
56.0,0.099152
56.0,0.067966
56.0,0.040364
56.0,0.149177
56.0,0.099973
56.0,0.130182
56.0,0.041382
56.0,0.161824
57.0,0.158278
57.0,0.049457
57.0,0.096481
57.0,0.104721
57.0,0.12145
57.0,0.146303
57.0,0.094261
57.0,0.06392
57.0,0.075179
58.0,0.152076
58.0,0.083795
58.0,0.093435
58.0,0.051087
58.0,0.12246
58.0,0.149016
58.0,0.014814
58.0,0.138044
59.0,0.068729
59.0,0.134044
59.0,0.016982
59.0,0.077738
59.0,0.032323
59.0,0.069785
59.0,0.058175
59.0,0.054623
60.0,0.226479
60.0,0.194153
60.0,0.113447
60.0,0.112146
60.0,0.181098
60.0,0.094196
60.0,0.054722
60.0,0.11137
61.0,0.069298
61.0,0.066543
61.0,0.161774
61.0,0.189088
61.0,0.141934
61.0,0.179004
61.0,0.050779
61.0,0.09906
62.0,0.111164
62.0,0.18335
62.0,0.099607
62.0,0.155324
0.0,275.647095
0.0,116.97686
0.0,1.926222
0.0,1.419481
0.0,1.288495
0.0,1.156817
0.0,0.838823
0.0,1.766964
0.0,2.328113
1.0,3.812501
1.0,4.030795
1.0,2.613184
1.0,16.775908
1.0,13.376568
1.0,0.741391
1.0,4.787307
1.0,8.163686
2.0,8.134577
2.0,6.134314
2.0,1.764425
2.0,5.36613
2.0,9.476651
2.0,9.614304
2.0,7.396209
2.0,10.85358
3.0,15.210505
3.0,0.45541
3.0,0.855003
3.0,8.094824
3.0,10.155934
3.0,9.015769
3.0,5.749044
3.0,2.395357
4.0,2.626269
4.0,4.951415
4.0,4.845665
4.0,6.336998
4.0,6.716698
4.0,0.65605
4.0,4.337058
4.0,2.517084
5.0,5.197151
5.0,6.297522
5.0,5.772774
5.0,3.357525
5.0,1.765391
5.0,1.107517
5.0,2.802759
5.0,6.374194
5.0,7.011111
6.0,1.381009
6.0,10.261178
6.0,3.330514
6.0,4.922725
6.0,7.05705
6.0,5.950871
6.0,3.353273
6.0,2.560641
7.0,2.186337
7.0,2.115056
7.0,4.722651
7.0,8.109742
7.0,1.981637
7.0,12.922853
7.0,12.196802
7.0,3.862002
8.0,5.885457
8.0,4.400803
8.0,1.208778
8.0,1.518149
8.0,2.661945
8.0,1.228216
8.0,2.830727
8.0,5.393951
9.0,3.678792
9.0,5.609372
9.0,10.098398
9.0,4.596217
9.0,5.157164
9.0,5.790303
9.0,2.614949
9.0,1.661781
10.0,0.785678
10.0,0.706285
10.0,2.521453
10.0,4.788527
10.0,5.733881
10.0,4.101595
10.0,8.119798
10.0,5.045832
10.0,4.617564
11.0,7.698555
11.0,7.01911
11.0,5.601642
11.0,4.320749
11.0,2.448097
11.0,2.258491
11.0,3.613822
11.0,4.729657
12.0,5.112668
12.0,6.454185
12.0,3.196257
12.0,2.567896
12.0,4.431276
12.0,6.291149
12.0,5.362278
12.0,5.788188
13.0,4.151421
13.0,4.134663
13.0,2.558574
13.0,2.794129
13.0,3.019435
13.0,7.440463
13.0,3.46672
13.0,2.548602
14.0,2.693262
14.0,2.854175
14.0,3.85026
14.0,4.543866
14.0,5.041265
14.0,5.547511
14.0,5.233159
14.0,3.483827
15.0,0.810422
15.0,6.307581
15.0,5.226611
15.0,1.401855
15.0,4.31636
15.0,1.111436
15.0,3.32116
15.0,4.775124
15.0,2.880231
16.0,3.697311
16.0,5.276228
16.0,4.245314
16.0,3.43608
16.0,3.284222
16.0,6.295889
16.0,2.117713
16.0,2.629063
17.0,2.627573
17.0,3.542887
17.0,5.76613
17.0,2.918881
17.0,1.012962
17.0,3.034435
17.0,2.911851
17.0,2.553213
18.0,2.168581
18.0,5.273806
18.0,3.751705
18.0,2.519529
18.0,1.451491
18.0,2.76388
18.0,5.239876
18.0,5.099117
19.0,2.018223
19.0,1.652005
19.0,1.305457
19.0,0.510225
19.0,0.756329
19.0,3.69966
19.0,3.810824
19.0,4.200032
20.0,0.784153
20.0,2.276328
20.0,3.222305
20.0,4.890745
20.0,2.34591
20.0,2.199365
20.0,2.403502
20.0,1.881098
20.0,2.003413
21.0,2.949981
21.0,3.125414
21.0,3.735756
21.0,2.652485
21.0,1.082434
21.0,1.969611
21.0,2.806192
21.0,1.79043
22.0,1.102839
22.0,2.322319
22.0,2.629916
22.0,3.320356
22.0,3.576066
22.0,3.553177
22.0,1.206014
22.0,2.819581
23.0,0.164238
23.0,1.495731
23.0,0.877734
23.0,0.703725
23.0,1.151233
23.0,0.722404
23.0,1.74268
23.0,2.904805
24.0,3.587344
24.0,3.839906
24.0,1.414767
24.0,2.107554
24.0,1.184471
24.0,1.169105
24.0,0.280871
24.0,0.505311
25.0,2.038588
25.0,1.417659
25.0,0.543813
25.0,1.517946
25.0,2.513613
25.0,2.918252
25.0,2.397714
25.0,0.69982
26.0,1.685995
26.0,2.25913
26.0,1.084377
26.0,1.005042
26.0,1.139958
26.0,2.102655
26.0,0.611648
26.0,0.424591
26.0,1.466716
27.0,1.483107
27.0,1.55236
27.0,0.202178
27.0,1.552042
27.0,2.30953
27.0,2.153614
27.0,1.218282
27.0,0.44296
28.0,1.468787
28.0,0.890578
28.0,0.480435
28.0,1.235442
28.0,0.804467
28.0,0.208011
28.0,0.464169
28.0,0.9536
29.0,1.519705
29.0,2.174391
29.0,1.319432
29.0,0.733739
29.0,0.443977
29.0,0.792743
29.0,0.338757
29.0,0.952753
30.0,1.121282
30.0,0.653441
30.0,1.096942
30.0,1.427208
30.0,0.848477
30.0,0.899066
30.0,0.838499
30.0,0.535321
31.0,0.382935
31.0,0.235659
31.0,0.615338
31.0,0.465089
31.0,0.818572
31.0,0.585445
31.0,0.547478
31.0,1.140458
31.0,1.159743
32.0,0.369198
32.0,0.257776
32.0,0.349638
32.0,0.214039
32.0,0.281152
32.0,0.658162
32.0,0.411545
32.0,0.469327
33.0,0.550934
33.0,0.355306
33.0,0.899703
33.0,1.292538
33.0,0.729143
33.0,0.146235
33.0,0.351801
33.0,0.455035
34.0,0.452871
34.0,0.198266
34.0,0.445108
34.0,0.356602
34.0,0.257797
34.0,0.272846
34.0,0.362824
34.0,0.723625
35.0,0.663849
35.0,0.258615
35.0,0.465192
35.0,0.588588
35.0,0.525928
35.0,0.225131
35.0,0.317825
35.0,0.078893
36.0,0.023728
36.0,0.26582
36.0,0.364285
36.0,0.161667
36.0,0.177635
36.0,0.281249
36.0,0.102709
36.0,0.277545
36.0,0.335958
37.0,0.439447
37.0,0.224747
37.0,0.131795
37.0,0.303585
37.0,0.149807
37.0,0.349784
37.0,0.251736
37.0,0.179335
38.0,0.174664
38.0,0.08453
38.0,0.091662
38.0,0.232384
38.0,0.249367
38.0,0.375046
38.0,0.364134
38.0,0.354513
39.0,0.151945
39.0,0.247641
39.0,0.411907
39.0,0.168732
39.0,0.235953
39.0,0.240353
39.0,0.309488
39.0,0.259817
40.0,0.261104
40.0,0.135081
40.0,0.323146
40.0,0.239034
40.0,0.25778
40.0,0.133531
40.0,0.218836
40.0,0.216332
41.0,0.070985
41.0,0.250551
41.0,0.37078
41.0,0.392199
41.0,0.29957
41.0,0.11231
41.0,0.167022
41.0,0.129355
41.0,0.324573
42.0,0.13291
42.0,0.13074
42.0,0.118195
42.0,0.157965
42.0,0.134151
42.0,0.182243
42.0,0.303295
42.0,0.230898
43.0,0.206944
43.0,0.292067
43.0,0.292739
43.0,0.189845
43.0,0.076178
43.0,0.149044
43.0,0.220423
43.0,0.272184
44.0,0.11487
44.0,0.105681
44.0,0.158407
44.0,0.138004
44.0,0.234306
44.0,0.104807
44.0,0.228479
44.0,0.271459
45.0,0.308889
45.0,0.464749
45.0,0.270119
45.0,0.213557
45.0,0.2286
45.0,0.162254
45.0,0.0696
45.0,0.149667
46.0,0.047426
46.0,0.156218
46.0,0.129818
46.0,0.2133
46.0,0.309897
46.0,0.370662
46.0,0.231167
46.0,0.152469
46.0,0.139487
47.0,0.097691
47.0,0.145652
47.0,0.072823
47.0,0.130481
47.0,0.22913
47.0,0.164477
47.0,0.15889
47.0,0.237985
48.0,0.308382
48.0,0.347336
48.0,0.097059
48.0,0.038965
48.0,0.182298
48.0,0.144275
48.0,0.099558
48.0,0.096122
49.0,0.249771
49.0,0.285959
49.0,0.153278
49.0,0.11793
49.0,0.147337
49.0,0.202908
49.0,0.167517
49.0,0.188386
50.0,0.147292
50.0,0.215249
50.0,0.076701
50.0,0.064497
50.0,0.246499
50.0,0.281342
50.0,0.165489
50.0,0.193969
51.0,0.14358
51.0,0.167647
51.0,0.079556
51.0,0.117115
51.0,0.08385
51.0,0.237502
51.0,0.159915
51.0,0.125108
52.0,0.066502
52.0,0.112189
52.0,0.161246
52.0,0.121754
52.0,0.086875
52.0,0.133476
52.0,0.088549
52.0,0.152221
52.0,0.168721
53.0,0.138777
53.0,0.041068
53.0,0.082064
53.0,0.133058
53.0,0.024305
53.0,0.063396
53.0,0.013338
53.0,0.05539
54.0,0.160625
54.0,0.15949
54.0,0.125227
54.0,0.253564
54.0,0.154108
54.0,0.030757
54.0,0.008793
54.0,0.145306
55.0,0.085883
55.0,0.030742
55.0,0.11433
55.0,0.163392
55.0,0.05316
55.0,0.163776
55.0,0.125018
55.0,0.199201
56.0,0.171224
56.0,0.11076
56.0,0.064183
56.0,0.042754
56.0,0.122662
56.0,0.104379
56.0,0.035298
56.0,0.164655
57.0,0.084825
57.0,0.038653
57.0,0.087688
57.0,0.081464
57.0,0.155764
57.0,0.174811
57.0,0.080234
57.0,0.156454
57.0,0.097558
58.0,0.120924
58.0,0.034094
58.0,0.149932
58.0,0.159549
58.0,0.004234
58.0,0.03144
58.0,0.112991
58.0,0.03546
59.0,0.120822
59.0,0.098924
59.0,0.020142
59.0,0.042456
59.0,0.108783
59.0,0.196996
59.0,0.054795
59.0,0.020477
60.0,0.25905
60.0,0.200735
60.0,0.139288
60.0,0.103748
60.0,0.10658
60.0,0.127719
60.0,0.020203
60.0,0.038968
61.0,0.05649
61.0,0.148232
61.0,0.126182
61.0,0.07524
61.0,0.152899
61.0,0.118871
61.0,0.124051
61.0,0.118824
62.0,0.081647
62.0,0.136472
62.0,0.161921
62.0,0.053294
0.0,276.517578
0.0,119.131363
0.0,0.809534
0.0,1.984145
0.0,2.878993
0.0,0.659673
0.0,0.543639
0.0,0.536159
0.0,1.930401
1.0,3.370085
1.0,4.131561
1.0,14.297348
1.0,11.639842
1.0,6.98447
1.0,6.041784
1.0,3.371277
1.0,6.051058
2.0,5.455558
2.0,2.205724
2.0,4.851366
2.0,7.557147
2.0,3.228795
2.0,8.811863
2.0,16.486914
2.0,14.751448
3.0,9.112577
3.0,3.051776
3.0,5.868642
3.0,3.841822
3.0,4.059739
3.0,6.882451
3.0,4.238579
3.0,7.027233
4.0,2.448298
4.0,7.608904
4.0,7.736168
4.0,5.031098
4.0,5.154617
4.0,2.794796
4.0,0.469502
4.0,1.571611
5.0,4.731076
5.0,1.96544
5.0,5.826953
5.0,3.503422
5.0,2.870431
5.0,4.965365
5.0,6.628146
5.0,8.187495
5.0,6.193438
6.0,2.549601
6.0,3.889538
6.0,6.824583
6.0,5.203508
6.0,8.782418
6.0,7.643275
6.0,3.824266
6.0,8.406024
7.0,8.590369
7.0,8.948935
7.0,4.775152
7.0,3.180431
7.0,4.202017
7.0,4.306344
7.0,8.633356
7.0,5.022013
8.0,6.821811
8.0,5.102612
8.0,6.352266
8.0,5.616933
8.0,3.187086
8.0,3.410402
8.0,2.994634
8.0,4.269214
9.0,0.527643
9.0,7.023488
9.0,4.407218
9.0,4.879575
9.0,3.885713
9.0,4.015211
9.0,6.523518
9.0,4.822874
10.0,5.034455
10.0,3.00954
10.0,3.643831
10.0,2.644262
10.0,5.389869
10.0,5.465412
10.0,5.629184
10.0,1.850762
10.0,3.757087
11.0,8.254297
11.0,8.250296
11.0,5.061114
11.0,3.385954
11.0,0.560198
11.0,4.633571
11.0,3.921388
11.0,4.76229
12.0,3.977952
12.0,1.242249
12.0,2.407867
12.0,6.569278
12.0,6.32929
12.0,5.804904
12.0,6.009863
12.0,2.68271
13.0,5.049361
13.0,4.102778
13.0,1.591165
13.0,2.063033
13.0,1.219809
13.0,0.674163
13.0,2.247441
13.0,4.208182
14.0,6.250525
14.0,8.246324
14.0,5.136195
14.0,2.941316
14.0,2.265306
14.0,2.555479
14.0,0.564859
14.0,2.007321
15.0,0.657748
15.0,1.752972
15.0,3.681182
15.0,4.170959
15.0,7.03265
15.0,7.18573
15.0,4.398338
15.0,0.729323
15.0,3.17096
16.0,1.51597
16.0,2.168617
16.0,0.953154
16.0,2.621527
16.0,1.598677
16.0,1.72792
16.0,3.305628
16.0,8.496567
17.0,5.555089
17.0,2.291906
17.0,2.23689
17.0,1.444736
17.0,1.524066
17.0,1.152867
17.0,1.176245
17.0,0.425267
18.0,1.9435
18.0,2.016996
18.0,6.495538
18.0,5.888855
18.0,3.490021
18.0,1.269908
18.0,1.187864
18.0,1.514681
19.0,2.817971
19.0,0.931439
19.0,1.389012
19.0,3.571565
19.0,2.245312
19.0,2.585846
19.0,4.441343
19.0,5.065766
20.0,2.472093
20.0,1.91751
20.0,1.944341
20.0,2.028235
20.0,1.357276
20.0,1.494624
20.0,2.884437
20.0,2.369995
20.0,1.221845
21.0,2.462265
21.0,5.203344
21.0,2.955638
21.0,1.046572
21.0,1.441949
21.0,1.502911
21.0,1.465601
21.0,2.62355
22.0,0.94466
22.0,3.065783
22.0,3.328062
22.0,1.067828
22.0,2.938293
22.0,2.550359
22.0,1.60111
22.0,1.50996
23.0,0.389722
23.0,1.088221
23.0,2.427544
23.0,1.269418
23.0,2.592342
23.0,3.258246
23.0,1.544556
23.0,1.337935
24.0,2.326805
24.0,2.105901
24.0,1.259191
24.0,0.6596
24.0,0.582688
24.0,1.437353
24.0,1.580152
24.0,2.202252
